gene	Aromaticity	pI	Length	GRAVY	InstabilityIndex	HelixProp	TurnProp	SheetProp
ENSG00000120910	0.095703125	6.508712577819824	512	-0.323046875	44.63126953125004	0.3046875	0.275390625	0.3671875
ENSG00000120915	0.0900900900900901	5.914574623107909	555	-0.134954954954955	44.65967567567573	0.36576576576576575	0.26306306306306304	0.3567567567567568
ENSG00000120925	0.12403100775193798	5.3362947463989245	258	0.3065891472868217	50.594263565891474	0.2674418604651163	0.21705426356589147	0.4496124031007752
ENSG00000120937	0.03731343283582089	10.341325187683104	134	-0.4858208955223881	72.74999999999999	0.3283582089552239	0.32089552238805974	0.291044776119403
ENSG00000120942	0.10650887573964496	8.398119163513186	338	0.5275147928994083	34.06955621301775	0.3343195266272189	0.2692307692307692	0.4526627218934911
ENSG00000120948	0.08695652173913043	5.848129844665528	414	-0.5345410628019324	43.20072463768113	0.2584541062801932	0.3913043478260869	0.26811594202898553
ENSG00000120949	0.043697478991596636	5.443265724182129	595	-0.39613445378151263	64.78285714285738	0.292436974789916	0.33277310924369746	0.27226890756302524
ENSG00000120952	0.09071729957805907	8.123290443420409	474	0.03565400843881852	50.199388185654016	0.3755274261603376	0.21729957805907174	0.4156118143459916
ENSG00000120963	0.03947368421052632	10.01924114227295	76	-1.1618421052631578	45.618421052631575	0.39473684210526316	0.19736842105263158	0.19736842105263158
ENSG00000120992	0.06086956521739131	6.287324714660645	230	0.0660869565217391	50.82391304347825	0.30869565217391304	0.32173913043478264	0.33913043478260874
ENSG00000121005	0.10200000000000001	8.473224830627444	500	-0.5044000000000001	50.40520000000007	0.234	0.286	0.322
ENSG00000121022	0.09880239520958084	6.096232032775878	334	-0.37634730538922156	39.859880239520955	0.36227544910179643	0.2634730538922156	0.3473053892215569
ENSG00000121039	0.0909090909090909	7.111546897888183	341	0.13665689149560115	39.012316715542525	0.3519061583577712	0.21114369501466274	0.39296187683284456
ENSG00000121053	0.0853146853146853	10.308704185485837	715	-0.31482517482517486	43.95202797202817	0.2909090909090909	0.2909090909090909	0.34265734265734266
ENSG00000121057	0.04872646733111849	4.8445238113403315	903	-0.3246954595791805	56.214396456257205	0.3289036544850498	0.3300110741971207	0.31893687707641194
ENSG00000121058	0.050347222222222224	9.204876518249513	576	-0.7196180555555556	50.16232638888904	0.3298611111111111	0.3576388888888889	0.2760416666666667
ENSG00000121060	0.0746031746031746	8.443440437316898	630	-0.436984126984127	54.2661904761907	0.34285714285714286	0.24920634920634918	0.32222222222222224
ENSG00000121064	0.11283185840707965	5.604688453674316	452	-0.07544247787610621	39.68480088495576	0.35398230088495575	0.2809734513274336	0.3938053097345133
ENSG00000121067	0.09090909090909091	5.579906654357909	374	-0.24385026737967916	41.65721925133688	0.37967914438502676	0.27540106951871657	0.3181818181818182
ENSG00000121068	0.06460674157303371	9.127063179016115	712	-0.4004213483146068	59.21460674157326	0.3848314606741573	0.3398876404494382	0.24157303370786518
ENSG00000121073	0.13043478260869568	9.357473182678223	322	0.6130434782608695	30.084503105590056	0.33229813664596275	0.2267080745341615	0.49689440993788825
ENSG00000121075	0.08424908424908426	7.343563652038575	546	-0.5344322344322344	59.08390109890124	0.2948717948717948	0.3351648351648352	0.2967032967032967
ENSG00000121101	0.0647829083390765	5.129116630554199	1451	-0.6452101998621641	55.66678842177842	0.3177119228118539	0.32046864231564437	0.3094417643004824
ENSG00000121104	0.052980132450331126	8.669466590881349	453	-0.5790286975717439	74.31368653421652	0.304635761589404	0.39293598233995586	0.22958057395143489
ENSG00000121152	0.06612685560053981	4.916368293762206	741	-0.6682860998650472	48.43954116059393	0.3319838056680162	0.32388663967611336	0.30364372469635625
ENSG00000121207	0.09130434782608696	7.005599021911621	230	0.19304347826086954	33.37656521739129	0.32608695652173914	0.2608695652173913	0.43478260869565216
ENSG00000121210	0.08819875776397516	6.426580238342285	1610	-0.3655900621118013	48.66664596273329	0.28385093167701864	0.32857142857142857	0.34347826086956523
ENSG00000121211	0.07317073170731707	8.28297863006592	205	-0.844390243902439	48.13414634146342	0.424390243902439	0.21951219512195122	0.28780487804878047
ENSG00000121236	0.08139534883720931	7.986939811706543	516	-0.4965116279069767	54.438197674418724	0.3023255813953488	0.24612403100775193	0.3449612403100775
ENSG00000121270	0.08900144717800289	8.391092109680176	1382	0.1916063675832127	37.74328509406679	0.3227206946454414	0.2510853835021708	0.4160636758321274
ENSG00000121274	0.0785413744740533	8.796275901794434	713	-0.6023842917251052	50.849803646564034	0.2678821879382889	0.37868162692847124	0.30154277699859744
ENSG00000121281	0.08611111111111111	8.487665748596193	1080	0.10824074074074072	43.51818518518541	0.3287037037037037	0.24907407407407406	0.39166666666666666
ENSG00000121289	0.033205619412515965	6.359169197082519	783	-0.8575989782886334	55.57522349936168	0.4329501915708812	0.24265644955300128	0.280970625798212
ENSG00000121297	0.052728954671600374	6.831955909729005	1081	-0.6846438482886217	57.3150878815914	0.3404255319148936	0.3422756706753007	0.28307123034227566
ENSG00000121310	0.0410958904109589	9.031134223937986	292	0.08904109589041094	42.090068493150675	0.3904109589041096	0.2465753424657534	0.3184931506849315
ENSG00000121314	0.15210355987055016	9.659829902648926	309	0.8168284789644013	34.56928802588995	0.29449838187702265	0.1877022653721683	0.5533980582524272
ENSG00000121316	0.1301989150090416	9.111977577209473	553	-0.31754068716094036	34.4649547920434	0.2911392405063291	0.3092224231464738	0.40687160940325495
ENSG00000121335	0.0	11.634174156188966	416	-1.6867788461538462	104.56153846153904	0.12259615384615384	0.6899038461538461	0.03125
ENSG00000121350	0.088	5.58013401031494	500	-0.256	34.3774	0.352	0.26	0.358
ENSG00000121351	0.056179775280898875	9.831186866760252	89	0.03483146067415729	26.95617977528089	0.34831460674157305	0.25842696629213485	0.4044943820224719
ENSG00000121361	0.07311320754716981	9.38448543548584	424	0.021698113207547155	44.33749999999999	0.29952830188679247	0.23820754716981132	0.39622641509433965
ENSG00000121377	0.1320754716981132	9.685101509094238	318	0.6625786163522013	35.8745283018868	0.3270440251572327	0.1981132075471698	0.5
ENSG00000121380	0.08256880733944955	6.17387409210205	327	-0.4877675840978593	35.663608562691124	0.32415902140672787	0.290519877675841	0.3302752293577982
ENSG00000121381	0.1282051282051282	9.830928993225097	312	0.9118589743589743	37.26445512820512	0.3044871794871795	0.23076923076923078	0.5288461538461539
ENSG00000121390	0.05736137667304015	6.256461143493653	523	-0.8697896749521989	58.82982791587013	0.3690248565965583	0.2963671128107075	0.22562141491395793
ENSG00000121406	0.084375	8.876216697692872	640	-0.77859375	47.28610937500014	0.2921875	0.2109375	0.3
ENSG00000121410	0.07676767676767676	5.5609224319458	495	-0.2165656565656566	46.99800000000009	0.3151515151515152	0.301010101010101	0.35757575757575755
ENSG00000121413	0.049019607843137254	4.758867454528808	510	-0.7480392156862745	67.288823529412	0.37843137254901965	0.3431372549019608	0.22549019607843138
ENSG00000121417	0.08838821490467938	8.823610496520995	577	-0.7481802426343154	55.035043327556515	0.24090121317157714	0.2738301559792028	0.2807625649913345
ENSG00000121440	0.05065666041275797	5.68386516571045	1066	-0.701782363977486	53.11360225140733	0.3348968105065666	0.30018761726078796	0.2851782363977486
ENSG00000121446	0.09944237918215613	9.14859561920166	1076	-0.35873605947955395	54.047881040892435	0.3466542750929368	0.23977695167286248	0.3717472118959108
ENSG00000121454	0.07435897435897436	7.521526527404785	390	-0.5853846153846154	49.55825641025639	0.27179487179487183	0.3282051282051282	0.28205128205128205
ENSG00000121481	0.050595238095238096	6.383496284484862	336	-0.6961309523809524	44.550000000000004	0.34821428571428575	0.2976190476190476	0.29464285714285715
ENSG00000121486	0.06548431105047749	8.10975208282471	733	-0.3888130968622101	53.40601637107794	0.33424283765347884	0.2755798090040928	0.3219645293315143
ENSG00000121542	0.1270358306188925	8.567026329040527	307	0.07491856677524426	40.33973941368078	0.29641693811074915	0.26058631921824105	0.4201954397394137
ENSG00000121552	0.0816326530612245	5.381424903869629	98	-0.6775510204081633	22.532653061224487	0.3673469387755102	0.2653061224489796	0.3673469387755102
ENSG00000121570	0.04605263157894737	9.570863533020017	304	-0.6259868421052632	46.30164473684209	0.3815789473684211	0.29276315789473684	0.27960526315789475
ENSG00000121577	0.11141304347826088	4.689012336730956	368	0.03505434782608692	56.528559782608674	0.3233695652173913	0.2798913043478261	0.40760869565217395
ENSG00000121578	0.11918604651162791	9.178508949279784	344	-0.3866279069767442	26.26744186046512	0.3255813953488372	0.25	0.3953488372093023
ENSG00000121579	0.09467455621301774	8.96176624298096	169	-0.3875739644970414	47.26757396449704	0.30177514792899407	0.26627218934911245	0.3727810650887574
ENSG00000121594	0.09375	7.578706550598145	288	-0.2635416666666667	46.368750000000006	0.2777777777777778	0.2638888888888889	0.3958333333333333
ENSG00000121621	0.053452115812917596	9.08696384429932	898	-0.657683741648107	54.969844097995754	0.34966592427616927	0.2661469933184855	0.31625835189309576
ENSG00000121634	0.08314087759815242	5.211248970031736	433	-0.28822170900692845	50.3281755196305	0.33718244803695147	0.27020785219399535	0.3625866050808314
ENSG00000121644	0.11340206185567012	4.861859703063964	194	-0.1793814432989691	56.56597938144329	0.34536082474226804	0.29896907216494845	0.3402061855670103
ENSG00000121653	0.07454289732770746	4.8737390518188475	711	-0.6925457102672293	65.91576652602	0.28410689170182846	0.3656821378340366	0.2658227848101266
ENSG00000121671	0.1045531197301855	8.65824909210205	593	-0.3340640809443508	50.429713322091146	0.3288364249578415	0.28499156829679595	0.33558178752107926
ENSG00000121680	0.09226190476190477	9.847690773010253	336	-0.1404761904761905	52.14589285714285	0.3601190476190476	0.22916666666666666	0.41964285714285715
ENSG00000121690	0.0821917808219178	7.6236661911010755	511	-0.41565557729941294	40.591409001956926	0.34442270058708413	0.27984344422700586	0.35812133072407043
ENSG00000121691	0.11195445920303605	6.897604942321778	527	-0.5855787476280835	30.152998102466775	0.25996204933586337	0.31309297912713474	0.33017077798861477
ENSG00000121716	0.10132158590308371	10.385872840881348	227	-0.17312775330396477	60.52740088105726	0.2599118942731278	0.2907488986784141	0.42290748898678415
ENSG00000121741	0.08061002178649238	5.952997779846191	1377	-0.6139433551198257	51.20597676107508	0.270878721859114	0.32389251997095136	0.32098765432098764
ENSG00000121742	0.13793103448275862	8.806848716735843	261	0.05478927203065132	43.10463601532567	0.2681992337164751	0.2222222222222222	0.43678160919540227
ENSG00000121743	0.08505747126436781	6.151820564270018	435	-0.2174712643678161	52.65885057471267	0.3471264367816092	0.29885057471264365	0.3218390804597701
ENSG00000121749	0.09347181008902078	5.229835319519042	674	-0.41127596439169145	48.617373887240454	0.3219584569732938	0.2878338278931751	0.3545994065281899
ENSG00000121753	0.07886435331230283	7.495721626281737	1585	-0.2119242902208202	54.64321766561548	0.29905362776025235	0.3160883280757098	0.32365930599369086
ENSG00000121764	0.11294117647058824	9.29842014312744	425	0.3225882352941176	43.6275294117647	0.32	0.24470588235294116	0.41411764705882353
ENSG00000121766	0.04564315352697096	9.721655082702636	241	-1.245643153526971	40.233609958506214	0.3651452282157676	0.2863070539419087	0.23236514522821577
ENSG00000121769	0.07518796992481203	6.288575172424316	133	-0.2654135338345865	14.31654135338346	0.33834586466165417	0.23308270676691728	0.4511278195488722
ENSG00000121774	0.06997742663656885	8.726005363464353	443	-0.8119638826185102	55.72866817155766	0.2979683972911964	0.3724604966139955	0.2528216704288939
ENSG00000121775	0.12804878048780488	9.508135795593262	492	0.12235772357723573	50.97093495934965	0.2845528455284553	0.266260162601626	0.42886178861788615
ENSG00000121797	0.13953488372093023	7.920859718322754	344	0.31162790697674414	39.372674418604646	0.3343023255813954	0.21511627906976744	0.4680232558139535
ENSG00000121807	0.14166666666666666	9.049701118469237	360	0.48055555555555557	31.00197222222221	0.2611111111111111	0.2138888888888889	0.5083333333333333
ENSG00000121851	0.07339449541284404	4.486381340026855	218	-1.1811926605504588	77.0949541284403	0.3944954128440367	0.29357798165137616	0.27522935779816515
ENSG00000121853	0.13387978142076504	8.648836708068849	366	0.46912568306010927	42.59483606557375	0.30327868852459017	0.24316939890710382	0.47814207650273227
ENSG00000121858	0.11387900355871886	7.005996894836425	281	-0.4814946619217082	42.57868327402136	0.28825622775800713	0.2775800711743772	0.3665480427046263
ENSG00000121864	0.08865979381443298	5.303271293640137	485	-0.6789690721649485	45.88762886597945	0.2845360824742268	0.2927835051546392	0.311340206185567
ENSG00000121871	0.08290685772773797	7.029641914367674	977	-0.25639713408393044	45.27667349027659	0.30603889457523026	0.3193449334698055	0.3654042988741044
ENSG00000121879	0.09550561797752809	6.876119804382324	1068	-0.3060861423220974	48.412827715356066	0.3352059925093633	0.2546816479400749	0.3698501872659176
ENSG00000121892	0.059835452505609565	8.15159206390381	1337	-0.3404637247569185	48.092752430815466	0.3769633507853403	0.26252804786836204	0.3380703066566941
ENSG00000121895	0.08445945945945946	7.981137657165528	296	-0.05135135135135138	39.81182432432433	0.2972972972972973	0.22972972972972974	0.42567567567567566
ENSG00000121897	0.07795698924731183	8.83508586883545	372	-0.546505376344086	40.88440860215055	0.3494623655913978	0.28494623655913975	0.3387096774193548
ENSG00000121898	0.0873015873015873	6.403162574768066	756	-0.6089947089947091	43.86773809523823	0.29894179894179895	0.2976190476190476	0.3306878306878307
ENSG00000121900	0.07207207207207207	8.060691642761231	222	0.7639639639639639	40.35090090090089	0.34234234234234234	0.23873873873873874	0.45495495495495497
ENSG00000121903	0.07574304889741132	6.014042854309081	1043	-0.8393096836049856	49.04287631831281	0.32790028763183127	0.29050814956855225	0.26462128475551294
ENSG00000121904	0.1019003029468466	5.856712532043456	3631	-0.21242082071054808	43.22417240429659	0.2161938859818232	0.35692646653814375	0.3558248416414211
ENSG00000121905	0.11398963730569947	4.8731706619262685	193	-0.5601036269430052	39.546113989637306	0.34196891191709844	0.29015544041450775	0.33678756476683935
ENSG00000121931	0.05071521456436931	9.71791591644287	769	-0.5616384915474643	51.237841352405894	0.28608582574772434	0.3237971391417425	0.33550065019505854
ENSG00000121933	0.09221902017291066	9.352251243591308	347	0.39365994236311236	37.60927953890489	0.2824207492795389	0.24783861671469742	0.4553314121037464
ENSG00000121940	0.09618874773139746	5.362383842468262	551	-0.40816696914700545	54.35517241379324	0.33575317604355714	0.2958257713248639	0.3484573502722323
ENSG00000121957	0.07309941520467836	5.967719078063964	684	-0.5542397660818714	34.29622807017547	0.35233918128654973	0.29970760233918126	0.3128654970760234
ENSG00000121964	0.1091703056768559	6.828545570373536	458	-0.2733624454148472	44.20307860262009	0.3231441048034935	0.2751091703056769	0.37554585152838427
ENSG00000121966	0.13068181818181818	8.462716484069826	352	0.39943181818181817	30.804005681818165	0.2869318181818182	0.2528409090909091	0.4630681818181818
ENSG00000121988	0.07414272474513438	8.742315864562986	1079	-0.5442075996292864	51.282215013902004	0.3290083410565338	0.2548656163113995	0.33827618164967566
ENSG00000121989	0.0935672514619883	5.608780860900879	513	-0.20155945419103316	45.97758284600394	0.3313840155945419	0.2631578947368421	0.35477582846003897
ENSG00000122012	0.14030261348005502	4.917732429504394	727	0.02297111416781291	30.258596973865224	0.28198074277854196	0.27785419532324623	0.4154057771664374
ENSG00000122025	0.1148036253776435	5.480040550231934	993	-0.24209466263846932	50.31072507552893	0.29506545820745217	0.2809667673716012	0.3726082578046324
ENSG00000122026	0.075	10.48612117767334	160	-0.8856249999999999	33.32875	0.325	0.225	0.3125
ENSG00000122033	0.04316546762589928	9.70399074554443	278	-0.7413669064748202	45.3410071942446	0.3705035971223022	0.23021582733812948	0.3129496402877698
ENSG00000122034	0.07671232876712329	9.3410982131958	365	-0.7041095890410959	41.5704109589041	0.33150684931506846	0.2328767123287671	0.27945205479452057
ENSG00000122035	0.07024793388429752	9.048540687561037	242	-0.23966942148760334	46.64132231404959	0.29338842975206614	0.3140495867768595	0.3512396694214876
ENSG00000122042	0.06837606837606837	6.272717094421386	117	-0.33162393162393167	56.182051282051276	0.3076923076923077	0.3247863247863248	0.3504273504273504
ENSG00000122068	0.05031446540880503	11.777809715270998	318	-0.8147798742138366	50.870754716981104	0.2672955974842767	0.3081761006289308	0.32075471698113206
ENSG00000122085	0.05774278215223097	4.7110090255737305	381	-0.6509186351706037	58.964304461942255	0.35958005249343833	0.26771653543307083	0.3307086614173228
ENSG00000122121	0.10979228486646883	5.694096183776855	674	-0.1986646884272997	35.205949554896165	0.2893175074183976	0.27596439169139464	0.400593471810089
ENSG00000122122	0.05	5.1739625930786115	380	-0.7705263157894737	60.94026315789482	0.3736842105263158	0.34736842105263155	0.2657894736842105
ENSG00000122126	0.09100998890122086	6.133177375793457	901	-0.41542730299667036	44.036304106548435	0.3174250832408435	0.27081021087680357	0.35405105438401774
ENSG00000122133	0.07222222222222222	5.359769248962402	180	-0.0038888888888889196	44.683333333333344	0.39444444444444443	0.2222222222222222	0.4111111111111111
ENSG00000122136	0.09411764705882353	8.369108390808108	170	-0.38470588235294123	46.526529411764706	0.3764705882352941	0.2411764705882353	0.3764705882352941
ENSG00000122140	0.08445945945945946	9.372881126403808	296	-0.2682432432432433	42.46993243243242	0.30405405405405406	0.28040540540540543	0.34459459459459457
ENSG00000122145	0.08653846153846154	6.92323932647705	520	-0.5473076923076924	61.86446153846168	0.2711538461538462	0.36153846153846153	0.3076923076923077
ENSG00000122176	0.10904255319148935	5.658003425598144	376	-0.4311170212765958	52.35771276595744	0.28191489361702127	0.3404255319148936	0.3776595744680851
ENSG00000122180	0.07142857142857144	5.449802207946777	224	-0.646875	66.155	0.32142857142857145	0.32589285714285715	0.3035714285714286
ENSG00000122188	0.06281407035175879	4.845831108093261	398	-0.6010050251256281	63.050502512562915	0.26884422110552764	0.33919597989949746	0.30904522613065327
ENSG00000122194	0.08641975308641975	7.0358373641967775	810	-0.6875308641975308	47.12950617283977	0.24814814814814815	0.32469135802469135	0.3074074074074074
ENSG00000122203	0.04918032786885246	9.394735908508299	305	-0.7131147540983607	54.744590163934426	0.3377049180327869	0.3442622950819672	0.26885245901639343
ENSG00000122218	0.08905228758169934	7.699432563781738	1224	-0.2856209150326798	37.90638071895444	0.31862745098039214	0.26633986928104575	0.375
ENSG00000122223	0.09041095890410959	9.210807609558106	365	-0.35808219178082196	41.65287671232875	0.263013698630137	0.2958904109589041	0.3780821917808219
ENSG00000122224	0.0732824427480916	5.358064079284667	655	-0.3436641221374046	47.79984732824444	0.2595419847328244	0.3251908396946565	0.35877862595419846
ENSG00000122254	0.10081743869209808	9.926729011535645	367	-0.35149863760217986	49.0850953678474	0.2670299727520436	0.2970027247956404	0.3651226158038147
ENSG00000122257	0.05133928571428571	9.651642417907716	1792	-1.2878348214285715	63.35006138392898	0.3119419642857143	0.3638392857142857	0.23493303571428573
ENSG00000122299	0.09165808444902163	7.004462242126464	971	-0.5635427394438723	51.17222451081387	0.325437693099897	0.2955715756951596	0.30895983522142123
ENSG00000122304	0.0392156862745098	11.895335578918456	102	-2.1098039215686275	138.33431372549015	0.14705882352941177	0.14705882352941177	0.16666666666666669
ENSG00000122335	0.0779816513761468	7.591665840148926	654	-0.24663608562691133	46.01025993883805	0.3486238532110092	0.25229357798165136	0.363914373088685
ENSG00000122359	0.08118811881188119	7.532951164245606	505	-0.5213861386138614	58.66000000000011	0.2811881188118812	0.3900990099009901	0.2831683168316832
ENSG00000122367	0.07427785419532325	8.46774501800537	727	-0.41196698762035766	64.93288858321907	0.27785419532324623	0.36451169188445665	0.2833562585969739
ENSG00000122375	0.11715481171548117	9.35263805389404	478	0.23912133891213386	60.06759414225955	0.2907949790794979	0.27615062761506276	0.40794979079497906
ENSG00000122376	0.08075221238938053	6.258223152160644	904	-0.24280973451327437	50.53098451327456	0.30973451327433627	0.27986725663716816	0.3661504424778761
ENSG00000122378	0.11790393013100436	8.924503517150882	229	-0.07510917030567689	32.57034934497817	0.42358078602620086	0.24454148471615722	0.3624454148471616
ENSG00000122386	0.05956678700361011	8.884210777282718	554	-0.8449458483754513	51.707599277978495	0.2815884476534296	0.31227436823104693	0.23826714801444043
ENSG00000122390	0.11570247933884298	7.211867713928222	242	-0.10578512396694219	27.53723140495867	0.2603305785123967	0.2892561983471075	0.41735537190082644
ENSG00000122406	0.10774410774410774	9.727908515930174	297	-0.7427609427609427	38.6888888888889	0.367003367003367	0.2222222222222222	0.31313131313131315
ENSG00000122420	0.09749303621169916	9.189919853210448	359	0.5445682451253482	33.703676880222844	0.3286908077994429	0.23119777158774374	0.44011142061281333
ENSG00000122435	0.06444906444906445	8.358342170715336	481	-0.5898128898128898	44.158440748440725	0.37214137214137216	0.2598752598752599	0.31185031185031187
ENSG00000122477	0.04776119402985074	5.987499046325683	335	-0.39462686567164185	47.57671641791042	0.3850746268656717	0.24776119402985075	0.39104477611940297
ENSG00000122481	0.07490636704119852	5.81402645111084	267	-0.1209737827715356	41.62696629213481	0.3970037453183521	0.20973782771535582	0.4044943820224719
ENSG00000122482	0.06480783722682742	8.430482292175295	1327	-0.7828183873398643	48.34048229088198	0.32102486812358705	0.30896759608138663	0.29691032403918616
ENSG00000122483	0.03161512027491409	5.51778163909912	1455	-0.9354639175257733	56.2245360824747	0.47697594501718216	0.19587628865979378	0.2797250859106529
ENSG00000122484	0.06372549019607844	7.863934135437012	612	-0.6630718954248366	50.22485294117665	0.35130718954248363	0.2761437908496732	0.3284313725490196
ENSG00000122490	0.12177121771217712	8.3379056930542	271	0.30811808118081174	49.05719557195571	0.33948339483394835	0.22140221402214022	0.43173431734317347
ENSG00000122507	0.07891770011273957	5.353971672058106	887	-0.18951521984216463	42.31431792559198	0.30777903043968435	0.2829763246899662	0.3810597519729425
ENSG00000122512	0.05568445475638051	6.403446769714355	862	-0.458584686774942	48.882030162413194	0.29350348027842227	0.3074245939675174	0.3167053364269142
ENSG00000122515	0.06195652173913044	6.678035926818848	920	-0.36097826086956525	58.89717391304375	0.25869565217391305	0.40108695652173915	0.2891304347826087
ENSG00000122543	0.09174311926605504	4.186612510681152	109	-0.5770642201834862	50.428440366972474	0.3761467889908257	0.30275229357798167	0.28440366972477066
ENSG00000122545	0.06636155606407323	8.764041709899903	437	-0.7885583524027461	47.2995423340961	0.37299771167048057	0.2402745995423341	0.30892448512585813
ENSG00000122547	0.061511423550087874	8.644388389587402	569	-0.4314586994727592	46.46768014059762	0.312829525483304	0.3251318101933216	0.3216168717047452
ENSG00000122550	0.09044368600682594	6.078611946105956	586	-0.24180887372013654	39.253924914675814	0.3293515358361775	0.2645051194539249	0.36006825938566556
ENSG00000122557	0.08866995073891626	4.926826667785644	406	-0.5482758620689656	52.10150246305419	0.27832512315270935	0.3497536945812808	0.3054187192118227
ENSG00000122565	0.07103825136612023	5.227107048034666	183	-0.9666666666666667	44.22027322404371	0.43169398907103823	0.2896174863387978	0.2568306010928962
ENSG00000122566	0.12316715542521994	8.672045326232912	341	-0.9219941348973608	37.28475073313781	0.18181818181818182	0.4721407624633431	0.24633431085043989
ENSG00000122574	0.028985507246376815	10.158363914489744	483	-0.6743271221532091	87.5482401656319	0.2463768115942029	0.5031055900621119	0.2194616977225673
ENSG00000122584	0.11808118081180813	8.8619047164917	271	-0.5431734317343174	37.92402214022141	0.25092250922509224	0.3099630996309963	0.39483394833948343
ENSG00000122585	0.061855670103092786	6.565608406066894	97	-0.3793814432989691	58.80206185567009	0.40206185567010305	0.30927835051546393	0.32989690721649484
ENSG00000122591	0.07293666026871401	8.445890235900883	521	-0.34069097888675626	52.12366602687149	0.30902111324376197	0.29942418426103645	0.3416506717850288
ENSG00000122592	0.10869565217391305	5.26160831451416	230	-0.7391304347826086	56.04956521739127	0.3521739130434783	0.30869565217391304	0.2608695652173913
ENSG00000122641	0.05633802816901408	8.298451042175294	426	-0.503755868544601	60.44107981220663	0.3427230046948357	0.2887323943661972	0.2887323943661972
ENSG00000122642	0.09999999999999999	4.908126640319824	570	-0.19561403508771932	38.84122807017548	0.26140350877192986	0.34912280701754383	0.37719298245614036
ENSG00000122643	0.08157099697885196	6.414132499694825	331	-0.09395770392749245	36.917824773413905	0.35347432024169184	0.23867069486404835	0.38972809667673713
ENSG00000122644	0.065	9.256709098815914	200	-0.28450000000000003	47.03899999999999	0.32	0.265	0.395
ENSG00000122674	0.11410788381742738	6.067471504211425	482	-0.33755186721991703	47.03031120331954	0.3340248962655602	0.26556016597510373	0.36929460580912865
ENSG00000122678	0.0688259109311741	8.743605232238771	494	-0.3890688259109312	66.78522267206499	0.31983805668016196	0.2631578947368421	0.31781376518218624
ENSG00000122679	0.08783783783783784	5.323051261901855	148	0.3013513513513513	28.595270270270266	0.31756756756756754	0.25675675675675674	0.4189189189189189
ENSG00000122687	0.07317073170731707	9.604773902893069	246	-0.209349593495935	45.72967479674797	0.2926829268292683	0.2601626016260163	0.36585365853658536
ENSG00000122691	0.04950495049504951	9.476352882385257	202	-0.7405940594059406	79.52970297029704	0.28712871287128716	0.42574257425742573	0.18811881188118812
ENSG00000122692	0.07797270955165693	6.740558815002442	513	-0.23157894736842108	38.49922027290447	0.3079922027290448	0.26705653021442494	0.3684210526315789
ENSG00000122694	0.11038961038961038	9.438574409484861	154	-0.7883116883116883	33.82337662337661	0.3246753246753247	0.3116883116883117	0.2792207792207792
ENSG00000122696	0.10774410774410774	9.51116580963135	297	0.03602693602693599	36.01043771043771	0.3097643097643098	0.23232323232323232	0.42087542087542085
ENSG00000122705	0.05963302752293578	4.451652717590332	218	-0.8110091743119267	57.21926605504587	0.3944954128440367	0.3302752293577982	0.21100917431192662
ENSG00000122707	0.05973223480947476	6.3482561111450195	971	-0.17394438722966016	50.30216271884679	0.27703398558187436	0.3079299691040165	0.29660144181256437
ENSG00000122711	0.03488372093023256	7.574273109436036	86	0.25465116279069766	43.86395348837208	0.36046511627906974	0.20930232558139533	0.3488372093023256
ENSG00000122728	0.0728368017524644	5.255526542663574	1826	-0.7395947426067908	53.439211391019	0.339539978094195	0.3028477546549836	0.3028477546549836
ENSG00000122729	0.0922384701912261	6.232759284973144	889	-0.13667041619797526	36.50967379077631	0.2947131608548932	0.30033745781777277	0.3768278965129359
ENSG00000122735	0.08869814020028612	6.402651023864746	699	-0.6454935622317597	38.82160228898436	0.3218884120171674	0.28755364806866957	0.3333333333333333
ENSG00000122741	0.06440071556350627	7.301957511901856	559	-0.44794275491949914	55.09212880143125	0.2486583184257603	0.37924865831842575	0.3076923076923077
ENSG00000122756	0.08602150537634409	6.262997627258301	372	-0.10967741935483873	40.64249999999999	0.28763440860215056	0.2876344086021505	0.3817204301075269
ENSG00000122778	0.06256410256410257	5.748093223571778	1950	-0.2631282051282051	62.33354871794913	0.2605128205128205	0.35128205128205126	0.3487179487179487
ENSG00000122779	0.05714285714285714	6.726803779602051	1050	-0.6046666666666667	58.94952380952421	0.28476190476190477	0.32952380952380955	0.2857142857142857
ENSG00000122783	0.03184713375796178	5.15583095550537	157	-0.48025477707006375	96.20828025477704	0.38216560509554137	0.3057324840764331	0.24203821656050956
ENSG00000122786	0.027742749054224466	5.615999412536621	793	-1.6918032786885244	77.53215636822227	0.48549810844892816	0.19041614123581338	0.19167717528373265
ENSG00000122787	0.0950920245398773	7.139341163635254	326	-0.37208588957055216	36.351564417177926	0.31901840490797545	0.27300613496932513	0.36809815950920244
ENSG00000122824	0.07926829268292684	5.51800899505615	164	-0.7384146341463416	55.24268292682927	0.34146341463414637	0.30487804878048785	0.2987804878048781
ENSG00000122852	0.06854838709677419	4.893746376037597	248	-0.46169354838709675	37.01814516129033	0.2661290322580645	0.39919354838709675	0.2701612903225806
ENSG00000122859	0.0514018691588785	9.610124778747558	214	-0.6598130841121496	72.75093457943923	0.31775700934579443	0.35514018691588783	0.25700934579439255
ENSG00000122861	0.08816705336426915	8.78080348968506	431	-0.4700696055684455	42.7113921113689	0.25986078886310904	0.29698375870069604	0.33178654292343385
